Wlgth,GDDrp5deg,GDDrp19deg
1096.396555,1650.569513,171.5924514
1097.264491,1441.176028,142.0393353
1098.133803,1269.425009,110.9087914
1099.004493,1126.805629,77.54838299
1099.876565,1007.017865,41.16339291
1100.750022,905.3299906,0.763854567
1101.624868,818.1395685,-44.90880975
1102.501105,742.6685336,-97.48538458
1103.378737,676.7481348,-159.1179606
1104.257768,618.6650393,-232.6987421
1105.1382,567.0496683,-322.1878141
1106.020037,520.7940732,-433.1151179
1106.903283,478.9907136,-573.3680925
1107.787941,440.8861652,-754.461195
1108.674014,405.845567,-993.6445222
1109.561505,373.324818,-1317.526905
1110.450418,342.8483416,-1768.545992
1111.340757,313.990793,-2417.045294
1112.232525,286.3614483,-3385.002368
1113.125725,259.5902489,-4895.525113
1114.020361,233.314606,-7383.653593
1114.916436,207.1661123,-11766.11464
1115.813953,180.7562631,-20167.24905
1116.712917,153.6601491,-38120.40703
1117.613331,125.396823,-82302.34192
1118.515198,95.40461307,-216494.5172
1119.418521,63.00898595,-945471.3217
1120.323305,27.37951419,1299492.638
1121.229552,-12.52912421,274004.5477
1122.137267,-58.05976106,96231.55437
1123.046453,-110.970741,43131.21694
1123.957113,-173.6078338,22401.3038
1124.869252,-249.1598607,12940.11839
1125.782872,-342.0471788,8091.145277
1126.697977,-458.5262386,5374.081473
1127.614571,-607.6553351,3740.980672
1128.532658,-802.8830533,2702.418895
1129.452241,-1064.7483,2010.513815
1130.373324,-1425.644817,1531.078807
1131.29591,-1938.597809,1187.33025
1132.220004,-2694.257232,933.2144072
1133.145608,-3855.77959,739.9605336
1134.072727,-5735.568175,588.9323697
1135.001365,-8978.76375,467.6485064
1135.931524,-15048.7437,367.4741978
1136.86321,-27681.68724,282.2310834
1137.796425,-57964.09124,207.3281807
1138.731173,-145899.2806,139.1964476
1139.667458,-503199.9937,74.90226773
1140.605285,-89960.31745,11.86485226
1141.544656,520453.6118,-52.37086959
1142.485576,146079.5508,-120.3408654
1143.428048,57720.64715,-194.8781112
1144.372076,27622.32385,-279.3699023
1145.317664,15092.84597,-378.0969182
1146.264817,9072.170707,-496.713298
1147.213537,5853.035321,-642.961694
1148.163829,3985.331695,-827.7802688
1149.115696,2829.782247,-1067.074248
1150.069144,2076.672981,-1384.642081
1151.024174,1564.127449,-1817.167384
1151.980792,1202.108473,-2423.030396
1152.939002,937.861928,-3298.434381
1153.898807,739.0720553,-4608.048768
1154.860211,585.1535303,-6645.385976
1155.823219,462.5167513,-9955.081299
1156.787834,361.8765949,-15579.98717
1157.75406,276.6594427,-25512.11306
1158.721902,202.0223648,-43155.97253
1159.691364,134.2229558,-72953.37918
1160.662449,70.19264431,-196795.2423
1161.635162,7.226115598,18742310.26
1162.609506,-57.26913183,125060.0472
1163.585486,-126.0036996,61819.23716
1164.563107,-202.0532117,36160.55607
1165.542371,-289.1601684,21532.95929
1166.523284,-392.1425115,13371.43336
1167.505849,-517.4873463,8704.390726
1168.490071,-674.258384,5917.871936
1169.475954,-875.5389703,4177.083796
1170.463502,-1140.809558,3042.986062
1171.452719,-1500.004608,2275.979891
1172.443609,-2000.696072,1739.8052
1173.436177,-2721.334072,1353.815557
1174.430427,-3796.747245,1068.488021
1175.426364,-5469.632802,852.374889
1176.423991,-8199.683664,684.8870057
1177.423313,-12904.80321,552.1587238
1178.424334,-21500.861,444.5992284
1179.427059,-37995.36663,355.3971318
1180.431491,-69755.79629,279.5799303
1181.437636,-141042.1445,213.4047162
1182.445498,-10700077.27,153.9506415
1183.45508,254781.4336,98.83566688
1184.466388,85600.17284,46.00951133
1185.479426,45871.33681,-6.408535442
1186.494198,25530.7308,-60.26887519
1187.510709,15067.2809,-117.5250015
1188.528963,9445.657489,-180.3762639
1189.548965,6243.276393,-251.4356236
1190.57072,4313.012608,-333.9401425
1191.594231,3089.938372,-432.0249195
1192.619503,2280.789856,-551.0825964
1193.646541,1725.156882,-698.2230472
1194.67535,1330.997489,-882.8098095
1195.705933,1043.196181,-1116.918496
1196.738296,827.4748449,-1415.154963
1197.772444,661.7802296,-1792.043218
1198.80838,531.4803182,-2251.476124
1199.846109,426.5833085,-2751.21836
1200.885637,340.0715938,-3088.805967
1201.926968,266.8711007,-2535.930512
1202.970106,203.1930839,1331.936756
1204.015056,146.0991713,16151.86563
1205.061824,93.20192592,61289.0599
1206.110413,42.44721241,127416.7276
1207.160828,-8.056346641,-31905.6493
1208.213075,-60.18516725,-115780.4822
1209.267158,-115.945063,-45543.11365
1210.323081,-177.630163,-11145.02253
1211.380851,-248.0161383,-364.1956036
1212.44047,-330.6121969,2400.272618
1213.501946,-430.0039907,2744.898653
1214.565281,-552.3293486,2435.091539
1215.630481,-705.9358792,2008.575404
1216.697552,-902.2559958,1617.828361
1217.766497,-1156.840347,1295.368247
1218.837323,-1490.117859,1038.216133
1219.910033,-1926.153969,834.8602873
1220.984633,-2483.286837,673.5338398
1222.061129,-3135.445957,544.378311
1223.139523,-3669.56244,439.6677517
1224.219823,-3169.447213,353.4911201
1225.302033,1850.086124,281.3489102
1226.386158,23708.19471,219.7980571
1227.472203,93656.66345,166.1713796
1228.560173,132506.3165,118.364714
1229.650074,-133498.7471,74.6773557
1230.74191,-90212.98537,33.69203394
1231.835687,-23274.80948,-5.81665174
1232.931409,-2341.119974,-44.95356313
1234.029083,2652.496301,-84.75983225
1235.128713,3294.294875,-126.2585485
1236.230304,2888.854815,-170.4902335
1237.333862,2328.059776,-218.5356322
1238.439392,1832.246294,-271.5178277
1239.5469,1437.240641,-330.5656739
1240.65639,1131.918824,-396.7014715
1241.767868,896.9440537,-470.5785578
1242.881339,714.8997278,-551.9205526
1243.996809,572.1634008,-638.3655124
1245.114283,458.5645758,-723.1173722
1246.233766,366.6118903,-790.1955368
1247.355264,290.7796033,-804.841457
1248.478783,226.9523046,-694.2438022
1249.604327,172.0172649,-309.5246482
1250.731903,123.570865,645.3577242
1251.861515,79.7072425,2728.118248
1252.99317,38.86432565,6858.916434
1254.126872,-0.290798389,14017.69254
1255.262628,-38.94992623,23164.48668
1256.400443,-78.23400306,25948.78587
1257.540323,-119.2514004,9066.697851
1258.682272,-163.1473091,-16807.2888
1259.826298,-211.1442195,-25232.66096
1260.972405,-264.5686555,-19017.5765
1262.120599,-324.850589,-10923.94589
1263.270886,-393.4647834,-5409.765825
1264.423272,-471.7484347,-2328.79209
1265.577762,-560.4573204,-755.7110485
1266.734362,-658.7713085,-2.774355121
1267.893079,-762.1386797,326.9819365
1269.053917,-857.6602368,444.3303738
1270.216882,-914.2382512,457.723854
1271.381981,-861.6074693,422.2196296
1272.54922,-546.2243054,365.459514
1273.718603,357.8958005,301.0433632
1274.890138,2509.137746,235.3645737
1276.06383,7082.300888,171.1123531
1277.239685,15466.8207,109.0749667
1278.417709,26372.16749,49.07100586
1279.597907,27987.10198,-9.570719081
1280.780287,4088.967931,-67.76620572
1281.964855,-23706.08217,-126.5525807
1283.151615,-26779.26581,-187.0236641
1284.340574,-17269.37487,-250.2874661
1285.531739,-8784.293783,-317.4176921
1286.725116,-3821.016525,-389.3698338
1287.92071,-1321.025599,-466.819882
1289.118528,-159.613187,-549.855493
1290.318577,334.99091,-637.3946359
1291.520861,510.0649069,-726.1035155
1292.725389,536.524475,-808.392057
1293.932165,496.9298182,-868.7028283
1295.141196,430.6631417,-876.6344775
1296.352489,356.103126,-774.2086231
1297.56605,281.39751,-452.4489943
1298.781884,209.7097626,290.8196765
1300,141.788721,1823.075572
