Wlgth,Rp5deg,Rp19deg
681.8637275,99.94129657,99.86900634
682.0557682,99.94050924,99.86859759
682.3915541,99.93912354,99.86792417
682.7276708,99.93772795,99.86729764
682.9659319,99.93673567,99.86687926
683.0641187,99.93632646,99.86671254
683.4008984,99.93492369,99.8661638
683.7380104,99.93352482,99.86564691
684.0681363,99.9321656,99.86516827
684.4132331,99.93076235,99.86469357
684.7513448,99.92941161,99.86425111
685.0897908,99.92809031,99.86382851
685.1703407,99.92778113,99.86373075
685.4285714,99.92680543,99.86342429
685.7676873,99.9255639,99.86303748
686.1071389,99.92437239,99.86266757
686.2725451,99.92381222,99.8624935
686.4469268,99.92323711,99.86231437
686.7870513,99.92216358,99.86197795
687.1275131,99.9211565,99.86165851
687.3747495,99.92046954,99.86143747
687.4683126,99.92021955,99.86135623
687.8094503,99.91935525,99.8610712
688.1509267,99.91856485,99.86080326
688.4769539,99.9178798,99.86056313
688.8348978,99.91720434,99.86031611
689.1773935,99.91663024,99.86009441
689.5202299,99.91612224,99.85988466
689.5791583,99.91604128,99.85984963
689.8634076,99.91567544,99.85968401
690.2069271,99.91528407,99.85948891
690.5507888,99.91494158,99.85929505
690.6813627,99.91482296,99.85922078
690.8949934,99.91464091,99.85909736
691.2395412,99.91437459,99.85889005
691.5844329,99.91413502,99.85866659
691.7835671,99.91400599,99.85852754
691.9296689,99.91391458,99.85841979
692.2752497,99.91370581,99.85814184
692.6211759,99.91350155,99.85782435
692.8857715,99.91334431,99.85754958
692.9674481,99.91329509,99.85745845
693.3140666,99.91308022,99.8570348
693.661032,99.91285134,99.8565437
693.987976,99.91261863,99.85601074
694.3560058,99.91233247,99.85531863
694.7040151,99.91203473,99.85456378
695.0523735,99.91170752,99.85369974
695.4010814,99.91134878,99.85271553
695.7501394,99.9109572,99.85159999
696.099548,99.91053216,99.8503418
696.1923848,99.91041366,99.84998229
696.4493077,99.91007368,99.84892945
696.7994191,99.90958244,99.84735123
697.1498826,99.90905966,99.84559525
697.2945892,99.90883515,99.84481608
697.5006989,99.90850708,99.84364938
697.8518684,99.90792687,99.84150126
698.2033917,99.90732157,99.83913828
698.3967936,99.90697913,99.83774303
698.5552693,99.90669399,99.83654753
698.9075018,99.9060471,99.83371584
699.2600897,99.90538395,99.83062974
699.498998,99.90492729,99.82838903
699.6130335,99.90470755,99.82727547
699.9663337,99.90402076,99.82363903
700.319991,99.90332617,99.81970618
700.6012024,99.9027703,99.81636097
700.6740058,99.902626,99.81546252
701.0283788,99.90192198,99.81089355
701.3831103,99.90121525,99.80598479
701.7034068,99.90057584,99.80125342
702.0936515,99.89979487,99.79509093
702.4494622,99.8990799,99.78907835
702.8056112,99.89835953,99.7826719
703.1621667,99.89763088,99.77585871
703.5190616,99.89689047,99.76862984
703.8763189,99.89613382,99.76097649
704.2339393,99.89535566,99.75289253
704.5919232,99.89454995,99.74437459
704.9502712,99.89370995,99.73542259
705.01002,99.89356614,99.73388888
705.308984,99.89282827,99.72604028
705.668062,99.89189689,99.71623591
706.0275058,99.8909073,99.70602275
706.1122244,99.89066477,99.70355954
706.387316,99.8898505,99.69541979
706.7474931,99.88871708,99.68445223
707.1080376,99.88749726,99.67315206
707.2144289,99.88711959,99.66976178
707.4689503,99.88618096,99.66155846
707.8302315,99.88475779,99.6497181
708.1918819,99.88321714,99.63768531
708.3166333,99.88265687,99.63350385
708.5539021,99.88154815,99.62552203
708.9162925,99.87973976,99.61329753
709.2790539,99.87778074,99.60108786
709.4188377,99.8769838,99.5964076
709.6421867,99.87565963,99.58897512
710.0056915,99.87336488,99.57704631
710.3695689,99.87088474,99.56539203
710.5210421,99.86979566,99.56064694
710.7338195,99.86820737,99.55410484
711.0984438,99.86532086,99.54327745
711.4634425,99.86221325,99.53300077
711.6232465,99.8607811,99.52870032
711.828816,99.85887262,99.52336177
712.194565,99.85528717,99.51444146
712.56069,99.8514453,99.50631281
712.7254509,99.84963112,99.50293279
712.9271917,99.84733578,99.49903895
713.2940706,99.84294786,99.49267148
713.6613272,99.83827151,99.48724922
713.8276553,99.8360579,99.48511328
714.0289623,99.83329759,99.48279723
714.3969763,99.82801818,99.47932634
714.7653699,99.82242678,99.47683297
714.9298597,99.8198301,99.47603174
715.1341435,99.81651875,99.47529955
715.503298,99.81029157,99.47469519
715.8728337,99.8037453,99.47497675
716.0320641,99.80082901,99.47535772
716.2427513,99.79688298,99.47609026
716.6130515,99.78971102,99.47797244
716.9837347,99.78223969,99.4805525
717.1342685,99.77912557,99.48178119
717.3548016,99.77448347,99.48375386
717.7262528,99.76646145,99.487496
718.0980889,99.75819765,99.49169615
718.2364729,99.75506839,99.49335819
718.4703104,99.74972128,99.49627089
718.8429181,99.74106687,99.50113756
719.2159124,99.73227429,99.50621547
719.3386774,99.72935967,99.50791852
719.589294,99.72338866,99.51142697
719.9630634,99.71446006,99.51669819
720.3372214,99.70554308,99.52195966
720.4408818,99.70308409,99.52340586
720.7117684,99.69669624,99.52714669
721.0867052,99.6879812,99.53219958
721.4620323,99.67946179,99.53706368
721.5430862,99.6776551,99.53808377
721.8377503,99.671203,99.54168933
722.2138598,99.66326975,99.54603164
722.5903614,99.65572567,99.55005026
722.6452906,99.65466189,99.55060695
722.9672559,99.6486318,99.55370905
723.3445437,99.64204532,99.55697571
723.7222254,99.63601832,99.5598214
724.1003018,99.63059665,99.56222033
724.4787734,99.62581896,99.5641494
724.8496994,99.62179465,99.56556286
725.2369048,99.61830889,99.56651679
725.6165658,99.61561092,99.56691906
725.9519038,99.61382177,99.56682396
726.3770816,99.61234499,99.56608133
726.7579377,99.61175535,99.56481277
727.0541082,99.61175864,99.56342463
727.1391933,99.61183191,99.56296006
727.5208491,99.61254237,99.56051076
727.9029058,99.6138471,99.55745298
728.1563126,99.61501688,99.55508584
728.285364,99.61570014,99.55377541
728.6682243,99.61805025,99.54946729
729.0514873,99.62084203,99.54451856
729.258517,99.62251193,99.54157805
729.4351538,99.62401708,99.53891996
729.8192242,99.62751516,99.53266326
730.2036994,99.63127522,99.52574151
730.3607214,99.63287095,99.52272433
730.5885798,99.6352365,99.51814934
730.9738662,99.63933933,99.5098834
731.3595591,99.64352596,99.50094274
731.4629259,99.64465431,99.49843385
731.7456593,99.64774118,99.49132934
732.1321674,99.6519328,99.48104866
732.519084,99.65605198,99.47011025
732.9064097,99.66005349,99.45852834
733.2941453,99.66389573,99.44632259
733.6673347,99.66740449,99.4340225
734.0708485,99.67095431,99.42014891
734.4598175,99.67410528,99.406253
734.7695391,99.67640575,99.39485428
734.8491989,99.67696584,99.39187842
735.2389933,99.67951101,99.37708088
735.6292016,99.68171839,99.36192465
735.8717435,99.68291026,99.35236321
736.0198242,99.68356781,99.34648257
736.4108619,99.68504109,99.33083602
736.8023153,99.68612169,99.31507445
736.9739479,99.68646748,99.30815741
737.1941851,99.68679442,99.29929478
737.5864719,99.68704522,99.28360045
737.9791765,99.68686086,99.26810015
738.0761523,99.68674695,99.26431774
738.3722995,99.68622876,99.25290631
738.7658415,99.68513681,99.23813332
739.1598033,99.68357324,99.22389553
739.5541854,99.68152647,99.21030511
739.9489887,99.6789851,99.19746981
740.2805611,99.67646301,99.1873574
740.3442136,99.67593783,99.18549076
740.7398611,99.67237353,99.17446033
741.1359316,99.66828128,99.16446018
741.3827655,99.66546176,99.15878505
741.5324258,99.6636505,99.15555957
741.9293446,99.65847111,99.14781396
742.3266885,99.6527338,99.14126401
742.4849699,99.65029294,99.13899562
742.7244582,99.64643029,99.13593496
743.1226544,99.63955368,99.13183642
743.5212779,99.63209892,99.12896257
743.5871743,99.63081146,99.12860443
743.9203292,99.62406327,99.12729269
744.3198091,99.61544691,99.12679211
744.6893788,99.60697069,99.12732814
745.1200573,99.59649094,99.12909728
745.5208271,99.58617211,99.13177523
745.7915832,99.57890174,99.1341061
745.9220282,99.5753156,99.13537004
746.3236614,99.56394657,99.139798
746.7257273,99.55209753,99.14497052
746.8937876,99.54701578,99.14732952
747.1282266,99.53980905,99.15079567
747.5311601,99.52713047,99.15717975
747.9345284,99.51412044,99.16402868
747.995992,99.51211434,99.16510654
748.3383323,99.50084724,99.17124924
748.7425725,99.48738896,99.1787502
749.0981964,99.47547774,99.18550385
749.1472496,99.47383333,99.1864433
749.5523644,99.46027721,99.194244
749.9579175,99.44682576,99.20207215
750.2004008,99.43888603,99.20673042
750.3639098,99.43359118,99.20985251
750.7703418,99.42069102,99.21751508
751.1772144,99.40824614,99.2249954
751.3026052,99.40452415,99.22725309
751.5845283,99.3963783,99.23223465
751.992284,99.38520748,99.23917973
752.4004825,99.37484901,99.24578328
752.8091244,99.36541065,99.25200353
753.2182104,99.35698971,99.25780429
753.507014,99.35170837,99.26162646
753.6277412,99.34967035,99.26315473
754.0377176,99.34352134,99.26802927
754.4481403,99.33859411,99.27240744
754.6092184,99.33700309,99.27398538
754.85901,99.33492144,99.27627369
755.2703275,99.33251677,99.2796173
755.6820935,99.33137411,99.28243224
756.0943087,99.33146857,99.28471711
756.5069739,99.33275748,99.28647505
756.8136273,99.33445269,99.2874437
756.9200898,99.33518202,99.28771372
757.3336571,99.33866925,99.28844528
757.7476766,99.34313435,99.28868637
757.9158317,99.34520414,99.28864898
758.162149,99.34848314,99.28845813
758.5770751,99.35461458,99.28778622
758.9924556,99.36142324,99.28670074
759.4082912,99.36880163,99.28523625
759.8245828,99.37664236,99.28343163
760.1202405,99.38242829,99.28196827
760.241331,99.38483997,99.2813299
760.6585366,99.39329252,99.278978
761.0762004,99.40190294,99.27642639
761.2224449,99.40493584,99.27549627
761.494323,99.41057995,99.27372861
761.9129054,99.41923883,99.27094064
762.3246493,99.42765401,99.26816921
762.7514522,99.43619855,99.26532568
763.1714181,99.44436572,99.26261548
763.4268537,99.44919263,99.26103398
763.5918467,99.45224733,99.26004657
764.0127389,99.45979428,99.25767344
764.4340952,99.46696409,99.25554683
764.5290581,99.46852302,99.25510668
764.8559166,99.47372047,99.25371251
765.2782038,99.48003292,99.25221013
765.6312625,99.48494659,99.25123344
765.7009575,99.48587629,99.25107212
766.1241786,99.49123032,99.25032282
766.5478678,99.49607926,99.24997779
766.7334669,99.49803962,99.24995594
766.9720258,99.50041143,99.25004339
767.3966535,99.50421896,99.25051658
767.8217517,99.50749741,99.25138508
768.2473211,99.51024558,99.25262772
768.6733625,99.51246531,99.25421512
768.9378758,99.51357862,99.25535718
769.0998767,99.51416135,99.25611049
769.5268645,99.51534128,99.25827075
769.9543266,99.51601547,99.26064756
770.0400802,99.51609089,99.26114556
770.3822639,99.51619714,99.26318864
770.8106772,99.51590236,99.26583891
771.1422846,99.51535973,99.26792729
771.2395672,99.5151502,99.26854174
771.6689348,99.51396277,99.27124003
772.0987807,99.51236542,99.27387726
772.244489,99.51173638,99.27474691
772.5291058,99.51038677,99.27639832
772.9599108,99.50805884,99.27875035
773.3466934,99.50570293,99.28067481
773.8229638,99.50250031,99.28275031
774.2552135,99.49935069,99.2843084
774.4488978,99.49787693,99.28489536
774.6879463,99.49601344,99.28551837
775.1211632,99.49253649,99.28634514
775.5511022,99.48900124,99.28675608
775.989052,99.48536604,99.28672967
776.4237256,99.48177714,99.28623829
776.6533066,99.47990724,99.28578587
776.8588865,99.47825606,99.28526538
777.2945355,99.47485449,99.28379682
777.7306733,99.47162193,99.28182266
778.1673009,99.46860457,99.27933706
778.6044189,99.46584417,99.27633834
778.8577154,99.46437794,99.27436848
779.0420284,99.46337689,99.27282899
779.48013,99.46123239,99.2688158
779.9187246,99.45943294,99.26430991
780.3578131,99.4579929,99.25932697
780.7973963,99.45691831,99.25388732
781.0621242,99.45644722,99.25040464
781.2374749,99.45620685,99.24801619
781.67805,99.45584804,99.2417439
782.1191223,99.45582367,99.23510611
782.5606926,99.45610851,99.22814402
783.0027617,99.45667121,99.22090459
783.2665331,99.457124,99.2164785
783.4453307,99.45747527,99.21344075
783.8884002,99.45848019,99.20581148
784.3319711,99.45964257,99.19808191
784.7760443,99.46091726,99.19032324
785.2206206,99.4622584,99.18261261
785.4709419,99.46302493,99.17832692
785.665701,99.46362041,99.1750328
786.1112862,99.46495879,99.1676717
786.557377,99.46623092,99.16062166
787.0039745,99.46739659,99.15397856
787.4510794,99.46841848,99.14784071
787.6753507,99.46886573,99.14498575
787.8986926,99.46926254,99.14230742
788.346815,99.46989815,99.13747744
788.7775551,99.47028723,99.13359128
789.2445907,99.47043995,99.1303083
789.6942457,99.47030334,99.12814641
789.8797595,99.47016221,99.12755786
790.1444135,99.46987271,99.12703809
790.5950947,99.46913592,99.1270491
790.9819639,99.46825368,99.12799047
791.0462904,99.46808437,99.12823231
791.4980014,99.46671306,99.13062584
791.9502285,99.46502043,99.13425164
792.0841683,99.46445805,99.13556219
792.4029727,99.46300838,99.13911438
792.8562349,99.46068222,99.14520086
793.1863727,99.45879703,99.15038173
793.3100159,99.45805067,99.15248
793.7643166,99.45512586,99.1609033
794.219138,99.4519234,99.17040596
794.2885772,99.45141154,99.17194588
794.6744808,99.44846241,99.1809084
795.1303461,99.4447656,99.19231824
795.3907816,99.44255978,99.19919843
795.5867347,99.44085935,99.20453265
796.0436475,99.43677381,99.21744088
796.492986,99.4326189,99.2306839
796.9590494,99.42820478,99.24487199
797.4175403,99.42380112,99.25915733
797.5951904,99.42208829,99.26475432
797.876559,99.41937786,99.27366618
798.3361065,99.41498481,99.28828594
798.6973948,99.41159058,99.29977595
798.7961836,99.4106756,99.30290984
799.2567914,99.40650741,99.31743823
799.7179306,99.40254071,99.33177957
799.7995992,99.40186441,99.33429184
800.1796023,99.39883873,99.34585108
800.6418073,99.39546686,99.35957907
800.9018036,99.39374175,99.36711893
801.1045466,99.39249187,99.37289898
801.5678211,99.3899809,99.38575523
802.004008,99.38810222,99.39738103
802.4959794,99.38661458,99.40989717
802.9608651,99.38588441,99.42111289
803.1062124,99.38579968,99.42449382
803.4262897,99.38586561,99.43172384
803.8922542,99.38660725,99.44171209
804.2084168,99.38756352,99.44812213
804.3587594,99.38815016,99.45106542
804.8258065,99.39052539,99.45977662
805.2933962,99.39375288,99.46784295
805.7615295,99.39784044,99.47526562
806.2302075,99.40278295,99.4820493
806.4128257,99.40493492,99.48451915
806.6994309,99.40856203,99.48820171
807.1692009,99.41514615,99.49373329
807.5150301,99.42047676,99.4974126
807.6395183,99.42249116,99.49865696
808.1103841,99.43054122,99.50298785
808.5817993,99.43923022,99.5067432
809.0537648,99.44848342,99.50994226
809.5262816,99.45821938,99.51260623
809.7194389,99.46231511,99.51354569
809.9993507,99.46835203,99.51475828
810.472973,99.47879274,99.51642357
810.8216433,99.48661586,99.51735339
810.9471495,99.48945239,99.51762929
811.4218811,99.50024318,99.51840475
811.8971689,99.51108038,99.51878141
812.3730138,99.52188366,99.51879297
812.8494168,99.53257825,99.51847533
813.0260521,99.53649875,99.51828166
813.3263789,99.54309571,99.51786659
813.8039011,99.55337449,99.51700697
814.1282565,99.56018553,99.51630212
814.2819843,99.56336016,99.51593859
814.7606296,99.57300548,99.51470526
815.2304609,99.58209287,99.51337938
815.7196103,99.59112071,99.51192491
816.1999477,99.59952977,99.51046996
816.3326653,99.60177068,99.51006949
816.6808511,99.60747583,99.5090329
817.1623215,99.61494256,99.50765816
817.4348697,99.6189486,99.5069244
817.64436,99.62191832,99.50638808
818.1269675,99.62839557,99.50526201
818.5370741,99.63349956,99.50444566
818.610145,99.63437038,99.50431535
819.0938936,99.63984193,99.50357875
819.5782143,99.64481209,99.50307727
819.6392786,99.64540294,99.50303178
820.0631081,99.64928503,99.50282968
820.5485759,99.65326693,99.50284801
820.741483,99.65471341,99.50293036
821.0346189,99.65676571,99.50313714
821.5212381,99.65979082,99.50369474
821.8436874,99.66153807,99.50420718
822.0084344,99.66235314,99.5045113
822.4962089,99.66446485,99.5055705
822.9458918,99.6660225,99.50674105
823.4734966,99.66739172,99.50832048
823.9630119,99.66823784,99.5099497
824.0480962,99.66834469,99.51024613
824.4531095,99.66869543,99.51170012
824.9437905,99.66878369,99.51353145
825.1503006,99.66871547,99.51431554
825.4350559,99.66852352,99.51540129
825.9269068,99.66793767,99.51726594
826.252505,99.6673833,99.51847477
826.4193442,99.6670509,99.51908135
826.9123691,99.66589004,99.52080374
827.3547094,99.66464058,99.52223317
827.9001858,99.66286438,99.52379987
828.3949797,99.66106422,99.52499296
828.4569138,99.66082809,99.52512509
828.8903654,99.6591191,99.52593251
829.386344,99.65706627,99.5265839
829.5591182,99.65633355,99.52673707
829.8829164,99.65494446,99.52691514
830.3800839,99.65279343,99.52689699
830.6613226,99.65158003,99.52672208
830.8778473,99.65065332,99.52650297
831.3762079,99.64856399,99.52570942
831.7635271,99.64700176,99.52480444
831.8751667,99.64656424,99.52449548
832.3747248,99.64469086,99.52284309
832.8657315,99.64300747,99.52077971
833.375643,99.64145506,99.51816501
833.8770053,99.64014817,99.51511759
833.9679359,99.63993606,99.51451385
834.3789713,99.63907708,99.51158848
834.881542,99.63825571,99.50757464
835.0701403,99.63801382,99.50594463
835.3847184,99.63769146,99.50307646
835.8885017,99.63738502,99.49809808
836.1723447,99.63732394,99.49508748
836.3928931,99.63733035,99.49264772
836.8978935,99.63751491,99.48673803
837.2745491,99.63779709,99.48204652
837.4035041,99.63792009,99.48038651
837.909726,99.63852188,99.47361596
838.3767535,99.63922582,99.46703045
838.9240081,99.64019669,99.4589384
839.4320705,99.64120182,99.4511077
839.9407487,99.64226959,99.44301146
840.4500438,99.64336152,99.43470562
840.5811623,99.64364161,99.43254256
840.9599569,99.64443884,99.42625366
841.470489,99.64546319,99.41772658
841.6833667,99.6458654,99.4141703
841.9816415,99.64639724,99.40920276
842.4934153,99.64720516,99.40076746
842.7855711,99.64759636,99.39603108
843.0058116,99.64785305,99.39251208
843.5188316,99.64830918,99.38453315
843.8877756,99.64850199,99.37902761
844.0324763,99.6485442,99.3769309
844.546747,99.64853127,99.36980762
844.98998,99.6483029,99.36413713
845.0616448,99.64824609,99.36326564
845.5771707,99.64766696,99.35740504
846.0921844,99.64677707,99.35233161
846.610112,99.64555289,99.34810272
847.1275295,99.64398742,99.34482798
847.1943888,99.6437596,99.34447752
847.6455799,99.64206691,99.34256378
848.1642643,99.6397826,99.34136278
848.2965932,99.63914127,99.3412315
848.6835839,99.63712839,99.34126196
849.2035398,99.63410105,99.3422814
849.3987976,99.63286873,99.34295403
849.7241332,99.63070031,99.34442374
850.2453653,99.62692913,99.34767408
850.501002,99.62494784,99.34966222
850.7672373,99.62279397,99.35200066
851.2897502,99.61830509,99.35735596
851.6032064,99.61545113,99.3610334
851.8129054,99.61347691,99.36367835
852.336704,99.60832847,99.37089411
852.7054108,99.6045292,99.37645826
852.8611472,99.60288379,99.37891973
853.3862361,99.59717232,99.38766439
853.8076152,99.59242497,99.39512888
853.9119721,99.59122939,99.39703237
854.4383562,99.58509658,99.40692551
854.9098196,99.57948832,99.41614067
855.4930737,99.5724605,99.42789544
856.012024,99.56618699,99.43858761
856.5503982,99.55973011,99.44981814
857.0800412,99.5535041,99.46092024
857.6103396,99.54747592,99.47201322
858.1412946,99.54173036,99.48302885
858.2164329,99.54094571,99.4845768
858.6729075,99.53635554,99.49390648
859.2051794,99.53144123,99.50459309
859.3186373,99.53046254,99.50684016
859.7381116,99.52707691,99.51504322
860.2717054,99.52334955,99.52521874
860.4208417,99.52243368,99.52800703
860.8059619,99.52034118,99.53508848
861.3408824,99.51812636,99.54462791
861.5230461,99.51756552,99.54779505
861.8764681,99.51676971,99.55381867
862.4127204,99.51632363,99.56264812
862.6252505,99.51640758,99.56604276
862.9496403,99.51682623,99.57110892
863.4872292,99.51829984,99.57919861
863.7274549,99.51927336,99.58269084
864.0254883,99.52075001,99.58691918
864.5644189,99.52416511,99.59427672
864.8296593,99.52619016,99.59776416
865.1040222,99.52851667,99.60128106
865.6442995,99.53376036,99.60794547
865.9318637,99.53689233,99.61135632
866.185252,99.5398375,99.61428638
866.7268811,99.54667712,99.62032311
867.0340681,99.55086049,99.62361677
867.269188,99.5541984,99.62607766
867.8121739,99.56231322,99.6315744
868.1362725,99.5673964,99.6347402
868.3558402,99.57092891,99.63683992
868.9001881,99.5799508,99.64190268
869.238477,99.5857147,99.64495694
869.4452188,99.58928467,99.64679281
869.9909338,99.59883889,99.65154172
870.3406814,99.60503101,99.65452295
870.5373343,99.60852618,99.65618179
871.0844215,99.61826504,99.6607459
871.4428858,99.62463139,99.66370796
871.6321968,99.62798083,99.66526696
872.1806614,99.63760642,99.66977736
872.5450902,99.6439163,99.6727807
872.7298167,99.64708257,99.67430839
873.279664,99.65635805,99.67888956
873.6472946,99.66241958,99.68199079
873.8302045,99.66538946,99.68354794
874.3814397,99.67414093,99.68830748
874.749499,99.67980804,99.69154846
874.9333707,99.68258374,99.69318835
875.485999,99.69069569,99.69820639
875.8517034,99.69586845,99.70160447
876.0393258,99.69846064,99.70337254
876.5933525,99.70586786,99.70869254
876.9539078,99.71048853,99.71223402
877.1480804,99.71291146,99.71416668
877.7035109,99.71958987,99.7197898
878.0561122,99.72363674,99.72342845
878.2596452,99.7259053,99.72555142
878.8164847,99.73186331,99.73143616
879.1583166,99.73534381,99.73509751
879.3740307,99.73747238,99.73742419
879.9322847,99.74274357,99.74349195
880.260521,99.74568751,99.74708263
880.4912479,99.74769022,99.74961295
881.0509217,99.7523277,99.75575859
881.3627255,99.75478112,99.75917874
881.6113074,99.7566732,99.76189907
882.1724065,99.76074556,99.76800425
882.4649299,99.76276512,99.77116015
882.7342202,99.76456511,99.77404444
883.29675,99.76815357,99.77999109
883.5671343,99.76980134,99.78280552
883.8599972,99.77153392,99.78581746
884.4239631,99.77473027,99.79149898
884.6693387,99.77606864,99.79391787
884.9886493,99.77776772,99.79701369
885.5540569,99.78067221,99.80234239
885.7715431,99.78175867,99.80433726
886.1201875,99.78347028,99.80746878
886.6870424,99.78618886,99.81237941
886.8737475,99.78707072,99.81394639
887.254623,99.78885494,99.81706367
887.8229308,99.79149521,99.8215136
887.9759519,99.79220451,99.82267003
888.391967,99.7941356,99.8257237
888.9617331,99.79680085,99.82969076
889.0781563,99.79735021,99.83047072
889.5322305,99.79951398,99.83341358
890.1034606,99.80229571,99.83689277
890.1803607,99.80267616,99.83734232
890.6754248,99.80516396,99.84013055
891.2481246,99.80813335,99.8431305
891.8215613,99.81121471,99.84589742
892.3847695,99.81435257,99.84839076
892.9706514,99.81773599,99.85075646
893.4869739,99.8208166,99.85265551
894.1227064,99.82472959,99.85476481
894.5891784,99.8276774,99.85615884
894.6998494,99.8283854,99.85647117
895.2777379,99.83212985,99.85799162
895.6913828,99.8348521,99.85897044
895.8563734,99.8359459,99.85933646
896.4357574,99.83981411,99.86051662
896.7935872,99.84221746,99.86116762
897.0158913,99.84371326,99.86154371
897.5967765,99.84762114,99.86243002
897.8957916,99.84962682,99.86283519
898.1784146,99.85151522,99.86318852
898.7608069,99.85537332,99.86383295
898.997996,99.85692793,99.8640658
899.343955,99.85917415,99.86437775
899.9278603,99.86289781,99.86483807
900.1002004,99.86397849,99.86496
900.5125244,99.86652615,99.86522977
901.0979486,99.870043,99.86556927
901.2024048,99.87065721,99.8656256
901.6841344,99.87343433,99.86587348
902.2710835,99.87668832,99.86615962
902.8587971,99.87979531,99.86644503
903.4068136,99.88254994,99.86672526
904.0365244,99.88554004,99.86708188
904.509018,99.88765833,99.86738484
904.626541,99.88816838,99.86746593
905.2173282,99.8906306,99.86791376
905.6112224,99.89217786,99.86825397
905.8088876,99.89292596,99.86843854
906.4012207,99.895055,99.86905151
906.7134269,99.89610973,99.86941286
906.9943289,99.89701936,99.86976167
907.5882139,99.89882162,99.87057546
907.8156313,99.89946896,99.87091509
908.1828771,99.90046518,99.87149659
908.7783201,99.90195414,99.87252587
908.9178357,99.9022809,99.87278231
909.3745444,99.90329324,99.87366126
909.9715515,99.90448776,99.8748979
910.5693431,99.90554349,99.87622833
911.1222445,99.90640085,99.8775322
911.7672855,99.90726426,99.87912947
912.2244489,99.90779195,99.88030242
912.3674395,99.90794332,99.88067508
912.9683841,99.9085117,99.88226514
913.3266533,99.908801,99.883227
913.5701208,99.90897769,99.88388448
914.1726513,99.90935019,99.88551763
914.4288577,99.90948243,99.88621183
914.7759771,99.90963866,99.88714922
915.3800998,99.9098532,99.88876433
915.5310621,99.90989648,99.88916333
915.9850209,99.91000455,99.8903487
916.5907421,99.91010402,99.89188902
917.1972649,99.91016356,99.89337305
917.7354709,99.91019292,99.89463229
918.4127218,99.91021291,99.89612915
918.8376754,99.91022327,99.89701368
919.0216591,99.91022863,99.89738276
919.6314043,99.91025585,99.89854314
919.9398798,99.91027811,99.8990921
920.2419593,99.91030751,99.89960404
920.8533255,99.91039609,99.90056034
921.0420842,99.91043271,99.90083356
921.4655045,99.91053329,99.90140794
922.078498,99.91072973,99.9021437
922.6923077,99.91099462,99.9027654
923.246493,99.91129842,99.90322702
923.9223819,99.91175779,99.9036618
924.3486974,99.91209958,99.90386386
924.5386497,99.912265,99.90393604
925.1557401,99.9128582,99.90409524
925.4509018,99.91317174,99.90413114
925.7736549,99.91353615,99.90414101
926.3923957,99.91429538,99.9040757
926.5531062,99.91450506,99.90404096
927.011964,99.91513029,99.90390241
927.6323617,99.91603337,99.90362505
928.2535903,99.91699552,99.90324837
928.757515,99.91781126,99.90287419
928.8756515,99.91800635,99.902778
929.4985471,99.91905458,99.90222054
929.8597194,99.91967417,99.90186077
930.1222786,99.92012832,99.90158359
930.7468477,99.92121552,99.90087577
930.9619238,99.92159051,99.90061758
931.3722562,99.9223042,99.9001068
931.9985058,99.92338274,99.89928744
932.6255981,99.92444011,99.89842953
933.1663327,99.9253259,99.89766953
933.2535348,99.92546605,99.89754583
933.8823177,99.92645115,99.89664998
934.2685371,99.92703166,99.89610043
934.5119485,99.92738694,99.89575625
935.1424288,99.92826593,99.89487937
935.3707415,99.92856865,99.89456915
935.7737604,99.92908159,99.89403419
936.4059451,99.92982834,99.89323539
937.0389845,99.93050149,99.89249702
937.5751503,99.93101059,99.89192933
937.6728803,99.9310972,99.89183216
938.3076344,99.9316124,99.89125249
938.6773547,99.93187417,99.8909584
938.9432485,99.93204478,99.89076785
939.5797243,99.93239266,99.89038594
939.7795591,99.9324842,99.8902882
940.2170636,99.93265503,99.89011197
940.8552681,99.93283145,99.8899485
941.4943396,99.93292204,99.88989531
941.9839679,99.93293383,99.88992732
942.1342799,99.93292753,99.8899494
942.7750907,99.93284915,99.89010512
943.0861723,99.93278147,99.89021489
943.4167738,99.93268876,99.89035434
944.059331,99.9324488,99.89068677
944.1883768,99.93239133,99.89076247
944.7027641,99.93213237,99.89109032
945.2905812,99.93178014,99.8915091
945.9922651,99.93128597,99.89205562
946.3927856,99.93097047,99.89238323
946.6383366,99.93076583,99.89258766
947.2852912,99.93018899,99.89313218
947.49499,99.92999117,99.89330864
947.9331307,99.92956246,99.89367386
948.5818569,99.92889416,99.89419773
949.2314716,99.92819284,99.89468945
949.6993988,99.92767322,99.89501568
949.8819767,99.92746815,99.89513542
950.533374,99.92673044,99.89552295
950.8016032,99.92642574,99.89566263
951.1856653,99.92599073,99.89584029
951.8388524,99.92526048,99.8960767
952.4929373,99.92455139,99.89622248
953.006012,99.92401819,99.89626767
953.1479218,99.92387511,99.89626889
953.8038076,99.92324295,99.89620818
954.1082164,99.92296781,99.89614176
954.4605968,99.92266552,99.89603355
955.1182911,99.92215241,99.8957391
955.2104208,99.9220862,99.89568804
955.7768924,99.92171179,99.89531984
956.3126253,99.92141175,99.89488446
956.4364027,99.92135018,99.89477164
957.0968237,99.92107211,99.89409127
957.4148297,99.9209689,99.89371619
957.7581574,99.92087999,99.8932764
958.4204057,99.92077398,99.89232565
958.5170341,99.92076562,99.89217565
959.0835704,99.92075197,99.89123865
959.6192385,99.9207926,99.8902629
