Wlgth	Rp _	Wlgth	GDDrs _
1121.489016	99.87157489	1121.489016	-86.72026249
1121.756072	99.87120783	1121.756072	-87.30634556
1122.023255	99.87083927	1122.023255	-87.92093811
1122.290566	99.87046919	1122.290566	-88.56503642
1122.558004	99.87009755	1122.558004	-89.23908609
1122.825569	99.86972433	1122.825569	-89.94294594
1123.093262	99.86934951	1123.093262	-90.67585942
1123.361082	99.86897304	1123.361082	-91.43643395
1123.629031	99.86859492	1123.629031	-92.22262848
1123.897107	99.86821509	1123.897107	-93.03174974
1124.165311	99.86783355	1124.165311	-93.86045707
1124.433643	99.86745026	1124.433643	-94.704776
1124.702103	99.8670652	1124.702103	-95.56012065
1124.970692	99.86667835	1124.970692	-96.4213245
1125.239408	99.86628968	1125.239408	-97.28267959
1125.508254	99.86589917	1125.508254	-98.13798352
1125.777227	99.86550682	1125.777227	-98.980594
1126.04633	99.8651126	1126.04633	-99.8034902
1126.315561	99.8647165	1126.315561	-100.5993405
1126.58492	99.86431853	1126.58492	-101.3605756
1126.854409	99.86391866	1126.854409	-102.0794667
1127.124027	99.86351692	1127.124027	-102.7482071
1127.393773	99.86311328	1127.393773	-103.3589972
1127.663649	99.86270777	1127.663649	-103.9041315
1127.933654	99.8623004	1127.933654	-104.3760862
1128.203788	99.86189117	1128.203788	-104.7676075
1128.474052	99.8614801	1128.474052	-105.071798
1128.744445	99.86106722	1128.744445	-105.2822018
1129.014968	99.86065256	1129.014968	-105.3928866
1129.285621	99.86023613	1129.285621	-105.3985206
1129.556403	99.85981797	1129.556403	-105.2944454
1129.827316	99.85939811	1129.827316	-105.0767431
1130.098358	99.8589766	1130.098358	-104.7422952
1130.36953	99.85855346	1130.36953	-104.2888352
1130.640833	99.85812874	1130.640833	-103.7149925
1130.912265	99.85770249	1130.912265	-103.0203267
1131.183829	99.85727474	1131.183829	-102.2053531
1131.455522	99.85684554	1131.455522	-101.271558
1131.727346	99.85641494	1131.727346	-100.2214039
1131.999301	99.85598298	1131.999301	-99.05832347
1132.271386	99.85554971	1132.271386	-97.78670454
1132.543603	99.85511517	1132.543603	-96.41186313
1132.81595	99.8546794	1132.81595	-94.94000712
1133.088428	99.85424246	1133.088428	-93.37818969
1133.361038	99.85380437	1133.361038	-91.73425331
1133.633778	99.85336518	1133.633778	-90.0167648
1133.90665	99.85292492	1133.90665	-88.23494217
1134.179653	99.85248364	1134.179653	-86.39857396
1134.452788	99.85204135	1134.452788	-84.517932
1134.726054	99.85159809	1134.726054	-82.60367862
1134.999452	99.85115387	1134.999452	-80.66676919
1135.272982	99.85070873	1135.272982	-78.71835136
1135.546644	99.85026268	1135.546644	-76.76966188
1135.820438	99.84981572	1135.820438	-74.83192236
1136.094363	99.84936788	1136.094363	-72.91623524
1136.368421	99.84891915	1136.368421	-71.0334809
1136.642611	99.84846953	1136.642611	-69.19421746
1136.916934	99.84801903	1136.916934	-67.40858419
1137.191389	99.84756763	1137.191389	-65.68620974
1137.465976	99.84711533	1137.465976	-64.03612623
1137.740696	99.84666211	1137.740696	-62.46669021
1138.015549	99.84620796	1138.015549	-60.9855114
1138.290534	99.84575286	1138.290534	-59.59938993
1138.565653	99.84529678	1138.565653	-58.31426286
1138.840905	99.8448397	1138.840905	-57.13516051
1139.116289	99.8443816	1139.116289	-56.06617308
1139.391807	99.84392245	1139.391807	-55.11042783
1139.667458	99.84346222	1139.667458	-54.27007709
1139.943243	99.84300087	1139.943243	-53.54629704
1140.219161	99.84253839	1140.219161	-52.93929728
1140.495213	99.84207472	1140.495213	-52.448341
1140.771398	99.84160986	1140.771398	-52.07177529
1141.047718	99.84114376	1141.047718	-51.80707124
1141.324171	99.8406764	1141.324171	-51.6508732
1141.600758	99.84020775	1141.600758	-51.59905657
1141.877479	99.83973778	1141.877479	-51.6467933
1142.154334	99.83926647	1142.154334	-51.7886242
1142.431324	99.83879379	1142.431324	-52.01853722
1142.708448	99.83831973	1142.708448	-52.33005055
1142.985707	99.83784426	1142.985707	-52.71629965
1143.2631	99.83736737	1143.2631	-53.17012691
1143.540628	99.83688904	1143.540628	-53.68417299
1143.81829	99.83640927	1143.81829	-54.25096861
1144.096088	99.83592805	1144.096088	-54.8630256
1144.37402	99.83544537	1144.37402	-55.51292631
1144.652087	99.83496122	1144.652087	-56.19340997
1144.93029	99.83447562	1144.93029	-56.89745518
1145.208628	99.83398856	1145.208628	-57.61835751
1145.487101	99.83350004	1145.487101	-58.34980112
1145.76571	99.83301007	1145.76571	-59.0859237
1146.044454	99.83251867	1146.044454	-59.82137396
1146.323334	99.83202584	1146.323334	-60.55136081
1146.60235	99.83153159	1146.60235	-61.2716939
1146.881501	99.83103594	1146.881501	-61.97881495
1147.160789	99.83053889	1147.160789	-62.66981941
1147.440213	99.83004047	1147.440213	-63.34246851
1147.719772	99.82954069	1147.719772	-63.99519133
1147.999468	99.82903956	1147.999468	-64.62707708
1148.279301	99.8285371	1148.279301	-65.2378577
1148.559269	99.82803332	1148.559269	-65.82788104
1148.839375	99.82752823	1148.839375	-66.39807511
1149.119617	99.82702185	1149.119617	-66.94990384
1149.399996	99.82651418	1149.399996	-67.48531497
1149.680511	99.82600524	1149.680511	-68.00668092
1149.961164	99.82549502	1149.961164	-68.51673336
1150.241953	99.82498354	1150.241953	-69.01849246
1150.52288	99.82447079	1150.52288	-69.51519182
1150.803944	99.82395678	1150.803944	-70.01020006
1151.085146	99.82344151	1151.085146	-70.50694024
1151.366484	99.82292497	1151.366484	-71.00880825
1151.647961	99.82240716	1151.647961	-71.51909125
1151.929575	99.82188807	1151.929575	-72.0408874
1152.211327	99.82136768	1152.211327	-72.57702792
1152.493216	99.820846	1152.493216	-73.13000274
1152.775244	99.82032301	1152.775244	-73.70189067
1153.05741	99.81979869	1153.05741	-74.29429517
1153.339714	99.81927302	1153.339714	-74.90828677
1153.622156	99.81874601	1153.622156	-75.54435278
1153.904736	99.81821762	1153.904736	-76.20235528
1154.187455	99.81768785	1154.187455	-76.88149802
1154.470313	99.81715668	1154.470313	-77.58030264
1154.753309	99.8166241	1154.753309	-78.29659488
1155.036444	99.81609009	1155.036444	-79.02750093
1155.319718	99.81555464	1155.319718	-79.76945417
1155.603131	99.81501776	1155.603131	-80.51821231
1155.886683	99.81447942	1155.886683	-81.26888487
1156.170374	99.81393964	1156.170374	-82.01597082
1156.454205	99.8133984	1156.454205	-82.75340596
1156.738174	99.81285572	1156.738174	-83.47461951
1157.022284	99.81231159	1157.022284	-84.1725995
1157.306533	99.81176605	1157.306533	-84.83996602
1157.590921	99.81121909	1157.590921	-85.46905156
1157.87545	99.81067075	1157.87545	-86.0519876
1158.160118	99.81012104	1158.160118	-86.58079628
1158.444926	99.80957001	1158.444926	-87.04748613
1158.729875	99.80901768	1158.729875	-87.44415069
1159.014963	99.8084641	1159.014963	-87.7630687
1159.300192	99.80790931	1159.300192	-87.99680481
1159.585562	99.80735337	1159.585562	-88.13830922
1159.871072	99.80679632	1159.871072	-88.18101531
1160.156722	99.80623823	1160.156722	-88.11893361
1160.442514	99.80567917	1160.442514	-87.94674125
1160.728446	99.80511919	1160.728446	-87.65986531
1161.014519	99.80455837	1161.014519	-87.25455915
1161.300733	99.80399678	1161.300733	-86.72797061
1161.587088	99.8034345	1161.587088	-86.07820092
1161.873585	99.8028716	1161.873585	-85.3043537
1162.160222	99.80230816	1162.160222	-84.40657305
1162.447002	99.80174426	1162.447002	-83.38607019
1162.733923	99.80117998	1162.733923	-82.24513809
1163.020985	99.8006154	1163.020985	-80.98715387
1163.30819	99.80005059	1163.30819	-79.61656852
1163.595536	99.79948563	1163.595536	-78.13888417
1163.883024	99.79892059	1163.883024	-76.56061884
1164.170654	99.79835554	1164.170654	-74.88925902
1164.458427	99.79779056	1164.458427	-73.13320055
1164.746342	99.79722569	1164.746342	-71.3016784
1165.034399	99.796661	1165.034399	-69.40468606
1165.322599	99.79609655	1165.322599	-67.4528855
1165.610941	99.79553237	1165.610941	-65.45750875
1165.899426	99.79496851	1165.899426	-63.43025215
1166.188054	99.794405	1166.188054	-61.38316464
1166.476825	99.79384188	1166.476825	-59.32853146
1166.765739	99.79327916	1166.765739	-57.2787545
1167.054796	99.79271687	1167.054796	-55.24623095
1167.343996	99.792155	1167.343996	-53.2432317
1167.63334	99.79159356	1167.63334	-51.28178094
1167.922827	99.79103255	1167.922827	-49.37353844
1168.212458	99.79047196	1168.212458	-47.52968612
1168.502232	99.78991176	1168.502232	-45.76082009
1168.792151	99.78935194	1168.792151	-44.07684969
1169.082213	99.78879246	1169.082213	-42.48690462
1169.372419	99.78823329	1169.372419	-40.99925141
1169.662769	99.7876744	1169.662769	-39.62122005
1169.953264	99.78711574	1169.953264	-38.35914195
1170.243902	99.78655726	1170.243902	-37.21829953
1170.534686	99.78599892	1170.534686	-36.20288846
1170.825613	99.78544066	1170.825613	-35.31599251
1171.116686	99.78488243	1171.116686	-34.55957154
1171.407903	99.78432418	1171.407903	-33.93446252
1171.699265	99.78376584	1171.699265	-33.44039354
1171.990772	99.78320736	1171.990772	-33.0760105
1172.282424	99.78264869	1172.282424	-32.83891593
1172.574222	99.78208978	1172.574222	-32.72571961
1172.866164	99.78153057	1172.866164	-32.73209987
1173.158252	99.78097101	1173.158252	-32.852875
1173.450486	99.78041106	1173.450486	-33.0820836
1173.742865	99.77985067	1173.742865	-33.4130728
1174.03539	99.7792898	1174.03539	-33.83859312
1174.328061	99.77872842	1174.328061	-34.35089876
1174.620877	99.7781665	1174.620877	-34.94185183
1174.91384	99.77760401	1174.91384	-35.60302926
1175.206949	99.77704093	1175.206949	-36.32583101
1175.500204	99.77647724	1175.500204	-37.10158793
1175.793606	99.77591292	1175.793606	-37.92166816
1176.087154	99.77534798	1176.087154	-38.77758047
1176.380849	99.77478241	1176.380849	-39.66107331
1176.67469	99.77421622	1176.67469	-40.56422828
1176.968678	99.7736494	1176.968678	-41.47954678
1177.262814	99.77308197	1177.262814	-42.40002887
1177.557096	99.77251394	1177.557096	-43.31924312
1177.851525	99.77194533	1177.851525	-44.2313869
1178.146102	99.77137617	1178.146102	-45.13133606
1178.440826	99.77080648	1178.440826	-46.0146836
1178.735698	99.77023628	1178.735698	-46.87776681
1179.030717	99.7696656	1179.030717	-47.71768262
1179.325884	99.76909447	1179.325884	-48.53229103
1179.621198	99.76852293	1179.621198	-49.32020661
1179.916661	99.76795099	1179.916661	-50.08077835
1180.212272	99.76737871	1180.212272	-50.8140581
1180.508031	99.76680609	1180.508031	-51.52075832
1180.803938	99.76623318	1180.803938	-52.20219951
1181.099993	99.76566	1181.099993	-52.86024845
1181.396197	99.76508658	1181.396197	-53.49724795
1181.69255	99.76451294	1181.69255	-54.11593931
1181.989051	99.76393912	1181.989051	-54.71937866
1182.285701	99.76336512	1182.285701	-55.31084828
1182.5825	99.76279097	1182.5825	-55.89376449
1182.879448	99.76221668	1182.879448	-56.47158333
1183.176546	99.76164228	1183.176546	-57.04770547
1183.473792	99.76106776	1183.473792	-57.6253819
1183.771188	99.76049314	1183.771188	-58.20762167
1184.068734	99.75991843	1184.068734	-58.79710334
1184.366429	99.75934364	1184.366429	-59.39609126
1184.664274	99.75876877	1184.664274	-60.00635823
1184.962268	99.75819382	1184.962268	-60.62911555
1185.260413	99.75761879	1185.260413	-61.26495181
1185.558708	99.7570437	1185.558708	-61.91378133
1185.857153	99.75646853	1185.857153	-62.57480307
1186.155748	99.75589331	1186.155748	-63.24647095
1186.454493	99.75531803	1186.454493	-63.92647604
1186.75339	99.75474269	1186.75339	-64.61174102
1187.052436	99.75416732	1187.052436	-65.29842736
1187.351634	99.75359192	1187.351634	-65.98195503
1187.650982	99.75301651	1187.650982	-66.65703493
1187.950481	99.7524411	1187.950481	-67.31771361
1188.250132	99.75186573	1188.250132	-67.95742983
1188.549933	99.75129042	1188.549933	-68.56908244
1188.849886	99.75071521	1188.849886	-69.14510876
1189.149991	99.75014013	1189.149991	-69.67757249
1189.450247	99.74956524	1189.450247	-70.15826014
1189.750654	99.74899058	1189.750654	-70.5787847
1190.051214	99.74841621	1190.051214	-70.93069527
1190.351925	99.74784219	1190.351925	-71.20559126
1190.652788	99.7472686	1190.652788	-71.39523955
1190.953804	99.74669551	1190.953804	-71.49169309
1191.254971	99.746123	1191.254971	-71.4874093
1191.556291	99.74555116	1191.556291	-71.37536675
1191.857764	99.74498008	1191.857764	-71.14917818
1192.159389	99.74440986	1192.159389	-70.80319859
1192.461167	99.74384059	1192.461167	-70.3326266
1192.763097	99.74327238	1192.763097	-69.73359753
1193.065181	99.74270534	1193.065181	-69.00326701
1193.367417	99.74213958	1193.367417	-68.13988351
1193.669807	99.7415752	1193.669807	-67.14284885
1193.97235	99.74101233	1193.97235	-66.01276542
1194.275047	99.74045105	1194.275047	-64.75146947
1194.577897	99.7398915	1194.577897	-63.36204955
1194.8809	99.73933377	1194.8809	-61.84884978
1195.184058	99.73877796	1195.184058	-60.2174575
1195.487369	99.73822419	1195.487369	-58.47467535
1195.790834	99.73767253	1195.790834	-56.62847781
1196.094453	99.73712309	1196.094453	-54.6879526
1196.398227	99.73657594	1196.398227	-52.6632275
1196.702155	99.73603116	1196.702155	-50.56538335
1197.006237	99.73548882	1197.006237	-48.40635422
1197.310474	99.73494899	1197.310474	-46.19881598
1197.614865	99.7344117	1197.614865	-43.95606445
1197.919412	99.733877	1197.919412	-41.69188488
1198.224113	99.73334493	1198.224113	-39.42041418
1198.52897	99.7328155	1198.52897	-37.15599777
1198.833981	99.73228874	1198.833981	-34.91304288
1199.139148	99.73176463	1199.139148	-32.7058702
1199.44447	99.73124318	1199.44447	-30.54856578
1199.749948	99.73072436	1199.749948	-28.45483518
1200.055581	99.73020816	1200.055581	-26.43786174
1200.36137	99.72969453	1200.36137	-24.51017086
1200.667315	99.72918343	1200.667315	-22.68350203
1200.973416	99.72867481	1200.973416	-20.96869037
1201.279674	99.7281686	1201.279674	-19.37555909
1201.586087	99.72766476	1201.586087	-17.91282437
1201.892657	99.72716319	1201.892657	-16.58801383
1202.199383	99.72666383	1202.199383	-15.40739953
1202.506266	99.72616661	1202.506266	-14.37594651
1202.813305	99.72567142	1202.813305	-13.49727722
1203.120502	99.7251782	1203.120502	-12.77365239
1203.427855	99.72468686	1203.427855	-12.20596845
1203.735365	99.72419732	1203.735365	-11.79377135
1204.043033	99.72370948	1204.043033	-11.53528655
1204.350858	99.72322328	1204.350858	-11.4274646
1204.65884	99.72273863	1204.65884	-11.46604166
1204.96698	99.72225546	1204.96698	-11.64561385
1205.275277	99.72177371	1205.275277	-11.95972459
1205.583733	99.7212933	1205.583733	-12.40096331
1205.892346	99.72081419	1205.892346	-12.96107441
1206.201117	99.72033633	1206.201117	-13.63107473
1206.510047	99.71985966	1206.510047	-14.40137786
1206.819135	99.71938417	1206.819135	-15.2619237
1207.128381	99.71890982	1207.128381	-16.20231124
1207.437785	99.7184366	1207.437785	-17.21193296
1207.747349	99.7179645	1207.747349	-18.28010875
1208.057071	99.71749352	1208.057071	-19.39621771
1208.366952	99.71702367	1208.366952	-20.54982602
1208.676992	99.71655496	1208.676992	-21.73080896
1208.987191	99.71608742	1208.987191	-22.92946571
1209.29755	99.71562108	1209.29755	-24.13662513
1209.608067	99.71515598	1209.608067	-25.34374133
1209.918745	99.71469217	1209.918745	-26.54297764
1210.229582	99.71422969	1210.229582	-27.72727788
1210.540578	99.71376861	1210.540578	-28.89042415
1210.851735	99.71330899	1210.851735	-30.02708024
1211.163052	99.71285088	1211.163052	-31.1328203
1211.474528	99.71239436	1211.474528	-32.2041424
1211.786165	99.7119395	1211.786165	-33.23846688
1212.097963	99.71148637	1212.097963	-34.23411969
1212.40992	99.71103504	1212.40992	-35.19030106
1212.722039	99.71058558	1212.722039	-36.10704004
1213.034318	99.71013807	1213.034318	-36.98513577
1213.346758	99.70969257	1213.346758	-37.82608636
1213.659359	99.70924916	1213.659359	-38.63200671
1213.972121	99.70880789	1213.972121	-39.40553648
1214.285045	99.70836883	1214.285045	-40.14973974
1214.59813	99.70793205	1214.59813	-40.86799804
1214.911376	99.70749758	1214.911376	-41.56389844
1215.224784	99.7070655	1215.224784	-42.24111857
1215.538353	99.70663583	1215.538353	-42.90331035
1215.852085	99.70620863	1215.852085	-43.55398453
1216.165978	99.70578394	1216.165978	-44.19639775
1216.480034	99.7053618	1216.480034	-44.83344414
1216.794252	99.70494222	1216.794252	-45.46755329
1217.108632	99.70452525	1217.108632	-46.10059625
1217.423175	99.70411092	1217.423175	-46.73380126
1217.73788	99.70369923	1217.73788	-47.36768076
1218.052748	99.70329023	1218.052748	-48.0019709
1218.367779	99.70288392	1218.367779	-48.63558479
1218.682973	99.70248034	1218.682973	-49.26658054
1218.99833	99.70207949	1218.99833	-49.89214458
1219.31385	99.70168141	1219.31385	-50.50859109
1219.629534	99.70128612	1219.629534	-51.11137759
1219.945381	99.70089364	1219.945381	-51.69513682
1220.261392	99.700504	1220.261392	-52.25372469
1220.577566	99.70011724	1220.577566	-52.78028384
1220.893905	99.69973338	1220.893905	-53.26732205
1221.210407	99.69935248	1221.210407	-53.7068047
1221.527074	99.69897456	1221.527074	-54.09025986
1221.843905	99.6985997	1221.843905	-54.40889498
1222.1609	99.69822793	1222.1609	-54.6537232
1222.47806	99.69785933	1222.47806	-54.81569792
1222.795384	99.69749395	1222.795384	-54.88585339
1223.112874	99.69713187	1223.112874	-54.85544958
1223.430528	99.69677317	1223.430528	-54.71611892
1223.748347	99.69641793	1223.748347	-54.46001298
1224.066331	99.69606624	1224.066331	-54.07994664
1224.384481	99.69571819	1224.384481	-53.56953758
1224.702796	99.69537386	1224.702796	-52.92333892
1225.021277	99.69503337	1225.021277	-52.13696274
1225.339923	99.69469681	1225.339923	-51.20719253
1225.658735	99.69436428	1225.658735	-50.13208254
1225.977713	99.69403588	1225.977713	-48.91104224
1226.296857	99.69371172	1226.296857	-47.54490439
1226.616168	99.69339188	1226.616168	-46.03597529
1226.935644	99.69307648	1226.935644	-44.38806598
1227.255287	99.69276559	1227.255287	-42.6065037
1227.575097	99.69245931	1227.575097	-40.69812296
1227.895074	99.69215772	1227.895074	-38.67123575
1228.215217	99.6918609	1228.215217	-36.53558132
1228.535527	99.6915689	1228.535527	-34.30225538
1228.856005	99.69128179	1228.856005	-31.98361982
1229.176649	99.69099962	1229.176649	-29.5931936
1229.497461	99.69072243	1229.497461	-27.14552625
1229.818441	99.69045023	1229.818441	-24.65605541
1230.139588	99.69018306	1230.139588	-22.14095042
1230.460903	99.68992091	1230.460903	-19.61694368
1230.782386	99.68966379	1230.782386	-17.10115247
1231.104036	99.68941166	1231.104036	-14.61089319
1231.425856	99.6891645	1231.425856	-12.16349105
1231.747843	99.68892227	1231.747843	-9.776087482
1232.069999	99.68868493	1232.069999	-7.465448263
1232.392323	99.68845239	1232.392323	-5.247774906
1232.714816	99.68822461	1232.714816	-3.138522118
1233.037478	99.68800148	1233.037478	-1.152223859
1233.360308	99.68778294	1233.360308	0.697669448
1233.683308	99.68756887	1233.683308	2.398940271
1234.006477	99.68735919	1234.006477	3.94073772
1234.329816	99.68715379	1234.329816	5.313693809
1234.653324	99.68695255	1234.653324	6.510020591
1234.977001	99.68675538	1234.977001	7.523586801
1235.300849	99.68656216	1235.300849	8.349972968
1235.624866	99.68637279	1235.624866	8.986504283
1235.949053	99.68618716	1235.949053	9.432260803
1236.27341	99.68600518	1236.27341	9.688064968
1236.597938	99.68582675	1236.597938	9.756446699
1236.922636	99.68565178	1236.922636	9.641586688
1237.247505	99.68548019	1237.247505	9.349238823
1237.572544	99.68531193	1237.572544	8.886632982
1237.897754	99.68514692	1237.897754	8.262359715
1238.223136	99.68498512	1238.223136	7.486238606
1238.548688	99.68482651	1238.548688	6.569172338
1238.874411	99.68467105	1238.874411	5.522988666
1239.200306	99.68451873	1239.200306	4.360272718
1239.526372	99.68436958	1239.526372	3.09419213
1239.85261	99.6842236	1239.85261	1.738317662
1240.17902	99.68408083	1240.17902	0.306441981
1240.505602	99.68394131	1240.505602	-1.187600679
1240.832356	99.68380511	1240.832356	-2.730111286
1241.159281	99.68367231	1241.159281	-4.307696552
1241.48638	99.68354298	1241.48638	-5.907430726
1241.81365	99.68341723	1241.81365	-7.517006209
1242.141094	99.68329516	1242.141094	-9.124870746
1242.46871	99.68317689	1242.46871	-10.72034917
1242.796498	99.68306254	1242.796498	-12.29374789
1243.12446	99.68295226	1243.12446	-13.83644051
1243.452595	99.68284617	1243.452595	-15.34093352
1243.780903	99.68274442	1243.780903	-16.80091083
1244.109385	99.68264716	1244.109385	-18.21125683
1244.43804	99.68255454	1244.43804	-19.5680575
1244.766869	99.6824667	1244.766869	-20.86857976
1245.095872	99.68238378	1245.095872	-22.11122949
1245.425049	99.68230594	1245.425049	-23.29548895
1245.754399	99.68223331	1245.754399	-24.42183486
1246.083924	99.68216603	1246.083924	-25.4916385
1246.413624	99.68210423	1246.413624	-26.50704968
1246.743498	99.68204804	1246.743498	-27.47086669
1247.073546	99.68199755	1247.073546	-28.38639445
1247.40377	99.6819529	1247.40377	-29.25729359
1247.734168	99.68191416	1247.734168	-30.08742311
1248.064741	99.68188144	1248.064741	-30.88067951
1248.39549	99.6818548	1248.39549	-31.6408355
1248.726414	99.68183433	1248.726414	-32.37138125
1249.057513	99.68182007	1249.057513	-33.07537122
1249.388788	99.68181207	1249.388788	-33.75527974
1249.720239	99.68181039	1249.720239	-34.41286799
1250.051866	99.68181505	1250.051866	-35.04906536
1250.383669	99.68182606	1250.383669	-35.66386766
1250.715648	99.68184346	1250.715648	-36.25625448
1251.047803	99.68186725	1251.047803	-36.82412769
1251.380135	99.68189742	1251.380135	-37.36427289
1251.712643	99.68193399	1251.712643	-37.87234502
1252.045328	99.68197694	1252.045328	-38.34287908
1252.37819	99.68202626	1252.37819	-38.76932653
1252.711229	99.68208193	1252.711229	-39.14411741
1253.044446	99.68214396	1253.044446	-39.45874781
1253.377839	99.68221231	1253.377839	-39.70389186
1253.71141	99.68228698	1253.71141	-39.86953706
1254.045159	99.68236794	1254.045159	-39.94514103
1254.379085	99.68245519	1254.379085	-39.91980785
1254.713189	99.68254871	1254.713189	-39.78248114
1255.047471	99.68264848	1255.047471	-39.52215126
1255.381932	99.6827545	1255.381932	-39.12807313
1255.716571	99.68286677	1255.716571	-38.58999145
1256.051388	99.68298526	1256.051388	-37.89836921
1256.386383	99.68310998	1256.386383	-37.04461592
1256.721558	99.68324093	1256.721558	-36.02131121
1257.056911	99.68337809	1257.056911	-34.82241984
1257.392444	99.68352148	1257.392444	-33.44349392
1257.728155	99.68367107	1257.728155	-31.88185849
1258.064046	99.68382687	1258.064046	-30.13677637
1258.400117	99.68398886	1258.400117	-28.20958884
1258.736367	99.68415703	1258.736367	-26.10382866
1259.072796	99.68433137	1259.072796	-23.82530267
1259.409406	99.68451186	1259.409406	-21.38214122
1259.746195	99.68469845	1259.746195	-18.78481252
1260.083165	99.68489112	1260.083165	-16.04610046
1260.420315	99.68508983	1260.420315	-13.18104487
1260.757646	99.6852945	1260.757646	-10.20684411
1261.095157	99.68550509	1261.095157	-7.142720235
1261.432849	99.68572152	1261.432849	-4.009747961
1261.770722	99.68594369	1261.770722	-0.830648928
1262.108776	99.68617151	1262.108776	2.370446167
1262.447011	99.68640488	1262.447011	5.568264676
1262.785427	99.68664367	1262.785427	8.736684732
1263.124025	99.68688775	1263.124025	11.84904948
1263.462804	99.68713699	1263.462804	14.87849823
1263.801766	99.68739123	1263.801766	17.79830946
1264.140909	99.68765031	1264.140909	20.58225052
1264.480234	99.68791408	1264.480234	23.20492824
1264.819742	99.68818237	1264.819742	25.64213509
1265.159432	99.688455	1265.159432	27.87118487
1265.499304	99.6887318	1265.499304	29.87123256
1265.839359	99.6890126	1265.839359	31.62357274
1266.179597	99.68929723	1266.179597	33.11191144
1266.520018	99.68958552	1266.520018	34.32260665
1266.860621	99.68987732	1266.860621	35.24487307
1267.201409	99.69017248	1267.201409	35.87094736
1267.542379	99.69047087	1267.542379	36.19621061
1267.883533	99.69077237	1267.883533	36.21926568
1268.224871	99.69107688	1268.224871	35.94196728
1268.566392	99.69138431	1268.566392	35.36940418
1268.908098	99.6916946	1268.908098	34.50983287
1269.249988	99.69200773	1269.249988	33.37456354
1269.592062	99.69232367	1269.592062	31.97779954
1269.93432	99.69264244	1269.93432	30.33643254
1270.276763	99.69296409	1270.276763	28.46979631
1270.619391	99.69328868	1270.619391	26.39938273
1270.962204	99.69361632	1270.962204	24.14852442
1271.305201	99.69394714	1271.305201	21.74204897
1271.648384	99.69428129	1271.648384	19.20591033
1271.991752	99.69461897	1271.991752	16.5668034
1272.335306	99.69496038	1272.335306	13.85176835
1272.679045	99.69530577	1272.679045	11.08779151
1273.02297	99.6956554	1273.02297	8.301409726
1273.367081	99.69600957	1273.367081	5.518325575
1273.711378	99.69636858	1273.711378	2.763040379
1274.055862	99.69673275	1274.055862	0.058512261
1274.400531	99.69710242	1274.400531	-2.574154022
1274.745387	99.69747795	1274.745387	-5.115978947
1275.09043	99.69785969	1275.09043	-7.550335837
1275.43566	99.698248	1275.43566	-9.863128815
1275.781077	99.69864325	1275.781077	-12.04291647
1276.126681	99.69904578	1276.126681	-14.08097748
1276.472472	99.69945596	1276.472472	-15.97131531
1276.818451	99.69987411	1276.818451	-17.71060037
1277.164617	99.70030056	1277.164617	-19.29804895
1277.510971	99.70073561	1277.510971	-20.73523971
1277.857513	99.70117953	1277.857513	-22.02586953
1278.204243	99.70163259	1278.204243	-23.17545233
1278.551161	99.702095	1278.551161	-24.19096515
1278.898267	99.70256695	1278.898267	-25.08044779
1279.245562	99.70304861	1279.245562	-25.85256317
1279.593046	99.70354007	1279.593046	-26.51612699
1279.940719	99.70404143	1279.940719	-27.07961636
1280.28858	99.70455272	1280.28858	-27.55066833
1280.636631	99.70507394	1280.636631	-27.93557961
1280.984871	99.70560503	1280.984871	-28.23882025
1281.3333	99.70614591	1281.3333	-28.46257395
1281.681919	99.70669645	1281.681919	-28.60631835
1282.030728	99.70725645	1282.030728	-28.66645869
1282.379727	99.7078257	1282.379727	-28.63602801
1282.728916	99.70840393	1282.728916	-28.5044669
1283.078294	99.70899084	1283.078294	-28.2574948
1283.427864	99.70958608	1283.427864	-27.87708429
1283.777624	99.71018925	1283.777624	-27.34154849
1284.127574	99.71079993	1284.127574	-26.62575001
1284.477716	99.71141763	1284.477716	-25.70143863
1284.828048	99.71204186	1284.828048	-24.53772232
1285.178571	99.71267207	1285.178571	-23.1016745
1285.529286	99.71330765	1285.529286	-21.35907762
1285.880193	99.71394799	1285.880193	-19.27530055
1286.23129	99.71459242	1286.23129	-16.81630452
1286.58258	99.71524022	1286.58258	-13.94976912
1286.934062	99.71589065	1286.934062	-10.64632704
1287.285736	99.71654289	1287.285736	-6.880892852
1287.637602	99.7171961	1287.637602	-2.634068047
1287.98966	99.71784938	1287.98966	2.106398443
1288.341911	99.71850177	1288.341911	7.344118022
1288.694355	99.71915226	1288.694355	13.07256495
1289.046991	99.71979978	1289.046991	19.2736024
1289.399821	99.72044318	1289.399821	25.91606281
1289.752844	99.72108124	1289.752844	32.95441484
1290.10606	99.72171267	1290.10606	40.32754991
1290.45947	99.7223361	1290.45947	47.95772192
1290.813073	99.72295007	1290.813073	55.74967297
1291.16687	99.72355304	1291.16687	63.58997684
1291.520861	99.72414337	1291.520861	71.34663017
1291.875047	99.72471933	1291.875047	78.86891848
1292.229426	99.72527909	1292.229426	85.98758088
1292.584001	99.72582073	1292.584001	92.51529332
1292.938769	99.72634223	1292.938769	98.24748607
1293.293733	99.72684149	1293.293733	102.9635059
1293.648892	99.72731629	1293.648892	106.4281287
1294.004245	99.72776436	1294.004245	108.3934244
1294.359794	99.72818333	1294.359794	108.6009681
